unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B000AI6OIO:preference_for_over_15_yrs_and_great_buy_for_college_students:t.k._""tanya""",B000AI6OIO,Clava ID/Keychain Wallet - Colors: Apparel,apparel,,5.0,Preference for over 15 yrs and great buy for college students,"April 10, 2007","T.K. ""Tanya""","Detroit, MI USA","I purchased this ID Holder/Key Chain in the green color.  It is a very nice color green. The leather is smooth to the touch. I also purchased the more expensive black CLAVA ID Holder/Key chain as a gift for a man. If color isn't an issue, stick with the less expensive.  The black was nearly double in cost and it is IDENTICAL in appearance and feel. I am very pleased with the green color. It is a dark green and is very nice. (It would have worked great for the man I purchased it for, had I known what the green looked like) I love this ID/Holder Key Chain bc along with carrying my keys with it, I can carry a lot of things inside such as my Drivers License, credit cards, insurance cards, photos, membership cards, money, receipts, etc. One of the inside ID holders also has a zipper pocket attached so you can also carry loose change. The ID holder also velcros closed, which is a nice feature. There is also one clear plastic pocket on the outside which works perfectly for displaying a photo of my children. I don't think I'd use the outside pocket to hold my drivers licence or another valuable card for fear that it may fall out and get lost. Also, I like carrying my keys with the ID Holder bc I don't have to worry about driving to the store and running in to realize that I forgot my wallet in the car or at home. I like the convenience of having it all together. This is a great buy! Especially for college students. I was first introduced to this style ID holder in college and have been using it ever since"
"B000AI6OIO:handy:m._cotton_""educate_1st""",B000AI6OIO,Clava ID/Keychain Wallet - Colors: Apparel,apparel,1 of 1,4.0,Handy,"January 9, 2007","M. Cotton ""Educate 1st""","Orange County, CA",Handy little wallet.  Front clear (ID) pocket very loose i'd be scared to put my driver's license in there seems like it would fall out
"B000GHIMYS:these_are_some_majorly_groovy_shoes:meg_champagne_""papesse""",B000GHIMYS,J Renee Women's Esta Detailed Pump: Apparel,apparel,,5.0,These are some majorly groovy shoes,"April 6, 2007","Meg Champagne ""Papesse""","Baton Rouge, LA","I ordered a pair in cognac, and they look much better in person. They are a cross between the pointed toe pump, and the ""kilty"" look, both of which are in fashion right now. The heel is a fine height and I can wear these all day without major discomfort. A fine pair of shoes"
"B000ABWVYM:hard_to_find,_fun_to_wear:writer_boi",B000ABWVYM,adidas Men's Adissage: Apparel,apparel,,5.0,"Hard to find, fun to wear","January 23, 2007",Writer Boi,"Los Angeles, CA USA","Warning! These sandals can be addictiing. They provide an instant massage to your feet whenever they're on. And look good at the same time. I'm lucky enough to live in Southern Cali, where I can wear them 12 months a year. They're that comfortable. They do wear out after a while though. So do like I do and order a couple pair at one time. And for what it's worth, the price offered here is better than I've found in local stores"
B000ABWVYM:men's_adidas_-_not_for_men_only:m._prefontaine,B000ABWVYM,adidas Men's Adissage: Apparel,apparel,,4.0,Men's Adidas - not for men only,"January 12, 2007",M. Prefontaine,"Chico, CA United States","I bought these for my husband, but I wear them a lot. They massage your feet when you walk. I slip them on when my shoes aren't around (my husband's feet and my own are almost the same size) and wear them around the house and sometimes bring them to the gym to wear in the locker room and around the pool. Very comfy"
"B0007XJPZG:great_sandals:l._anglin_""l_anglin""",B0007XJPZG,Betula Licensed by Birkenstock Navy Blue Nubuk Thong Sandal: Apparel,apparel,,5.0,Great sandals,"April 10, 2007","L. Anglin ""L Anglin""",GA USA,"I enjoy wearing these sandals, they have great support and look great, too"
B0007XJPZG:like_walking_barefoot:n._bebault,B0007XJPZG,Betula Licensed by Birkenstock Navy Blue Nubuk Thong Sandal: Apparel,apparel,,5.0,like walking barefoot,"January 4, 2007",N. Bebault,Connecticut,I love Birkenstock shoes. They are the most comfortable shoes I have even worn. I have more than 15 pair so I have one for every occasion
B0007XJPZG:birkenstocks:dawn_a._gariboldi,B0007XJPZG,Betula Licensed by Birkenstock Navy Blue Nubuk Thong Sandal: Apparel,apparel,,5.0,birkenstocks,"August 19, 2006",Dawn A. Gariboldi,,Birkies are the only sandal I buy anymore.  They last forever and Amazon is a great place to find them at a good price
B0002UVWKK:hair_jewels_worked_wonderfully:rissa,B0002UVWKK,Rhinestone Hair Jewels - RHJ: Apparel,apparel,1 of 1,5.0,Hair Jewels Worked Wonderfully,"April 5, 2007",Rissa,,These hair jewels held great in our hair and lasted all night through a lot of salsa dancing!  The shipping was wonderful and fast.  Thank you so much!  I would definitley purchase again without hesitation!
"B000HDTT5W:surperb:dorothy_a._white_""book_maven""",B000HDTT5W,Women's Clarks England Ivy: Apparel,apparel,,5.0,Surperb,"January 3, 2007","Dorothy A. White ""Book Maven""","Philadelphia, PA USA","As usual, Clark's shoes are the best in style, comfort and price.  I buy as many pairs as possible"
"B000M5041I:didn't_recieve_my_boots:shannon_m._casto_""kristen_walker""",B000M5041I,Michael Antonio Lala Knee-High Boots 6 Black: Apparel,apparel,0 of 1,4.0,didn't recieve my boots,"April 12, 2007","Shannon M. Casto ""kristen walker""","carlisle, Pa USA","i sent my boots back 3 weeks ago because i had ordered a size too small so i had sent them back, i still have not recieved my boots when they should have been here.  if you wouldnt mind could you please give me an update on the boots that i had ordered or please send the"
"B000M5041I:cut_but_:terry_johnson_""1_sexy_pair_of_boots""",B000M5041I,Michael Antonio Lala Knee-High Boots 6 Black: Apparel,apparel,1 of 4,2.0,CUT BUT ,"January 22, 2007","Terry Johnson ""1 SEXY PAIR OF BOOTS""",HOUSTON TX,I ONLY LIKE REAL LEATHER BOOTS SORRY AND FOR THE PRICE YOU CAN GET REAL LEATHE
B000JCAXC4:warm_feet:r._eastman,B000JCAXC4,"Charter Club ""Microsuede/Cable Knit"" Bootie: Apparel",apparel,,5.0,Warm feet,"January 29, 2007",R. Eastman,,I bought these for my grandma because she says her feet are always cold.  She called me right after she got these and told me she had the warmest feet in the state. 
"B000BM5C78:great_shoes:michael_g._""foglifter""",B000BM5C78,Men's Skechers Urbantrack - Mandalay - Red Brown Textured Leather: Apparel,apparel,1 of 1,4.0,Great shoes,"August 25, 2006","Michael G. ""foglifter""",San Francisco,"I like the fit, comfort and styling of these shoes very much. I had tried on a pair in a store in San Francisco, and went back to buy them and they were out. So bought them on line.  They arrived in perfect shape.

My only complaint is that the dye seems to be rather superficial as scrapes and rubs tends to take the color off fairly easily."
"B0002DKLXQ:gripper_gloves_a_good_buy:ollie_ollie_""ollie""",B0002DKLXQ,SSG Gripper Riding Gloves: Apparel,apparel,0 of 1,5.0,Gripper Gloves a Good Buy,"November 10, 2006","Ollie Ollie ""Ollie""",Ohio,I purchased several pairs of these gloves.  They arrived quickly in the mail.  I am very pleased with the quality and price.  We use them as puppeteers to keep a firm grip inside the puppet's mouth.  Great item
B000KM3NJ8:hanes_string_bikini_briefs_:66coronet,B000KM3NJ8,Hanes String Bikini Briefs 4 PACK - 8008: Apparel,apparel,1 of 1,4.0,Hanes String Bikini Briefs ,"January 17, 2007",66coronet,"everett, wa USA","I like them. They are seamless over the front, which makes it more comfortable. They stay on the hips with the wide band elastic + no rear crack when bending over. Unlike low rise styles with the small round elastic band. Only problem over time is corner attach points unstitch/tear.
One thing nice about shopping in a store, you can pick though the assorted styles to best match what you like."
B000BI2AF4:just_right!:pat's_purchases,B000BI2AF4,Unlisted Women's Savannah Satin Sandal: Apparel,apparel,,5.0,Just Right!,"November 5, 2006",Pat's Purchases,Florida,"The heel is perfect for ""mature"" women, but not ""old ladyish"".
Very comfortable"
B000BI2AF4:wedding_shoe:e._tafolla,B000BI2AF4,Unlisted Women's Savannah Satin Sandal: Apparel,apparel,,4.0,Wedding shoe,"August 21, 2006",E. Tafolla,"highland, california","I was looking for the right dress shoe for my best friends wedding. SHe is having an outside wedding so we need a shoe that can walk in the grass with out going through the ground. I was looking for a cute shoe,but with the right price. this was jut perfect. Thank you.


Elizabeth Tafoll"
"B000FENEZ4:great_feel,_great_fit:paul_e._moreno",B000FENEZ4,Spider-man Spider in my pocket fun-fly boxer shorts for men - SPRING CLEARANCE!: Apparel,apparel,,4.0,"Great feel, great fit","April 8, 2007",Paul E. Moreno,Iraq,I was very impressed with the fit and feel of my new spider-man boxers.  Made out of excellent material and great fit around the waist
B0008JFBF2:awesome_shoes!:g._fahrbach,B0008JFBF2,adidas Women's adiStar Cushion Running Shoe: Apparel,apparel,1 of 1,5.0,AWESOME SHOES!,"September 10, 2006",G. Fahrbach,"SF Bay Area, CA.","Awesome...is the best word I can use to describe these running shoes.  I wore them to the gym yesterday and they are probably the most comfortable athletic shoes I have ever owned. I usually buy New Balance which I have always liked, buy I might be an Adidas convert now.  I've already ordered a second pair as a backup.  I use my athletic shoes for the gym (50 min. on elliptical & weights), brisk walking and some jogging.  These shoes even have me excited about getting back into running -- that's how great they feel!"
"B0008JFBF2:best_athetic_shoes_i_have_ever_bought!!:little_cloud_""stay-at-home_mom""",B0008JFBF2,adidas Women's adiStar Cushion Running Shoe: Apparel,apparel,1 of 1,5.0,Best athetic shoes I have ever bought!!,"September 6, 2006","Little Cloud ""stay-at-home mom""",CA USA,"I bought this shoes for my 2-month trip (using them for walking, not running).  They are so comfortable and they still look like new after the tough trip.  My irregular feet didn't even feel sore after long hours of walking"
B000JSTMYS:great_purchase:kenneth_williams,B000JSTMYS,Dwyane Wade Miami Heat Red Youth Replica Adidas NBA Jersey: Apparel,apparel,1 of 1,5.0,great purchase,"January 9, 2007",Kenneth Williams,,product arrived super fast. And the price was just right. will buy from again!!!!!!!!
B0009XAQPM:great_boots_-_this_is_husband_writing_review..:ilyse_b._pallenberg,B0009XAQPM,Columbia Sportswear Men's Frontier Peak GTX Hiking Boot: Apparel,apparel,,5.0,Great Boots - this is husband writing review..,"April 8, 2007",Ilyse B. Pallenberg,,"No breakin period, stood in a stream for 5 minues and was bone dry, did a 10 mile hike - no hotspots.

I love them... nothing bad to say, good grip, nice support, all I did is replace the liner with a gel footbed...but I do that with all my boots, the ones that came with were fine.

LOVE THIS BOOT - way cheaper than most"
B0009XAQPM:great_boots:d._monarchi,B0009XAQPM,Columbia Sportswear Men's Frontier Peak GTX Hiking Boot: Apparel,apparel,1 of 1,5.0,Great boots,"March 14, 2007",D. Monarchi,,"I'm extremely pleased with this purchase.  The boots have already served me well this winter.  Although they're not insulated, I've not experienced any discomfort hiking in boot-deep snow at air temperatures of 20 F"
B0009XAQPM:awesome:tim_hafer,B0009XAQPM,Columbia Sportswear Men's Frontier Peak GTX Hiking Boot: Apparel,apparel,1 of 1,5.0,awesome,"February 11, 2007",Tim Hafer,"Bethlehem, PA",Incredible boots accomodating an appealing/aggressive style as well as providing great comfort for your feet on all terrain.
"B0009XAQPM:great_value_for_money.:harsh_nahar_""harsh""",B0009XAQPM,Columbia Sportswear Men's Frontier Peak GTX Hiking Boot: Apparel,apparel,1 of 1,4.0,Great value for money.,"January 5, 2007","Harsh Nahar ""Harsh""","Ann Arbor, MI",I bought these shoes for hiking in Alaska. Loved the firm grip of it. It felt very sturdy. I have soft ankles and still I could hike without any worries. Recommend it
B0009XAQPM:columbia_frontiier_peak_boots_rocks:amy_b._gracey,B0009XAQPM,Columbia Sportswear Men's Frontier Peak GTX Hiking Boot: Apparel,apparel,1 of 1,5.0,Columbia Frontiier Peak boots rocks,"January 3, 2007",Amy B. Gracey,"West Springfield, MA United States","The boots arrived very quickly, fit perfectly, and have kept my feet warm. I will buy from this buyer agai"
B000KC47GG:volcom_girls_long_sleeve:karenclimber,B000KC47GG,VOLCOM GIRLS LONG SLEEVE TEES MIKE N IKE: Apparel,apparel,,5.0,Volcom girls long sleeve,"March 1, 2007",Karenclimber,,I bought this long sleeve on sale at Pacsun and went back and bought all the colors!  I love the way this fits!  Form fitting but length of sleeves and waist long. 
"B000B8N9QS:pockets,_pockets,_pockets.:j._duncan_""my_bones_boogie""",B000B8N9QS,Scrubs - Dickies Sandwashed Six Pocket Unisex Pant: Apparel,apparel,,5.0,"Pockets, pockets, pockets.","February 8, 2007","J. Duncan ""My Bones Boogie""",Oregon,"These are the best scrubs I have ever found. If I put stuff in a chest pocket, it falls out when I bend over. I'm a male nurse, and when I wear a scrub top with the two front pockets at the base I feel like I'm wearing an apron. If I put stuff in the back pocket of scrub pants, I sit on it. Finally, I found my solution...cargo pockets! I have to deduct points because with these pants I end up wearing so many pockets that I tend to forget where I put stuff. And if I run, anything heavy in the cargo pockets annoyingly slaps me in the legs (all scrubs are loose-fitting on my chicken legs). But then I gave those points back because of the ""coolness"" factor. Let's face it, cargo pockets make you look like you are ready for anything (even if I have learned how to minimize the amount of stuff I needlessly carry around). Like most scrubs, they're very comfortable. The new sandwashed material is very durable and stain resistant. I've washed them many many times and they still look like new. Dickies is a great brand and the one I'll be sticking with (unless Carhartt starts making scrubs)"
