unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
B000GA512Q:the_best_jeans_ever:jessica_booth,B000GA512Q,l.e.i. Plus Sizes Low-Rise Flared Jean: Apparel,apparel,,5.0,THE BEST JEANS EVER,"March 29, 2007",Jessica Booth,"Mendenhall, MS","I am so in love with these jeans. I made myself a promise that when I buy jeans again, these are definitely the brand jeans I will be purchasing!! I am very pleased with the L.E.I. jeans to the full extent!!"
B000GYA80M:black_forced_entry_tactical_boot_:j.r.e.,B000GYA80M,"8-inch Black Forced Entry Tactical Boot with side zipper for Police, EMS/EMT: Apparel",apparel,,4.0,Black Forced Entry Tactical Boot ,"January 9, 2007",J.R.E.,Lousiana,"The zipper pulls are somewhat ill-suited for the job, the only way I found to be able to zip the boots up quickly, easily and snuggly was to replace the zipper pull with a key chain"
B000EU0JMK:comfortable_and_stylish:music_groupie,B000EU0JMK,Clarks Men's Piston Slip-on: Apparel,apparel,1 of 1,5.0,comfortable and stylish,"January 9, 2007",music groupie,ATL,i love these shoes and wear them at least 4 days a week
B0006TSZ70:the_only_bikini_briefs_not_designed_by_a_woman...:m._rauscher,B0006TSZ70,Hanes Bikini Briefs 4 PACK - 8009: Apparel,apparel,1 of 1,4.0,The only bikini briefs not designed by a woman...,"January 5, 2007",M. Rauscher,Oregon,"These are the only semi-affordable bikini briefs I've found that are actually designed with a ""pouch"", making them the most comfortable on the market (of all the brands I've tried, that is). Unfortunately, they're difficult to locate in typical retail outlets, and you'll probably have to purchase them from an Amazon outlet that has exorbitant shipping charges, but what can I say. I guess it's worth it.

The briefs also run about a size small. I have a 31"" waist but the mediums are too small."
B0000722QI:the_most_comfortable_tennis_shoes_i_have_ever_owned.:w._sisco,B0000722QI,New Balance Men's 587: Apparel,apparel,1 of 1,5.0,The most comfortable tennis shoes I have ever owned.,"January 10, 2007",W. Sisco,"Concord, CA","These shoes are so light that sometimes I forget I have them on. They are so  comfortable than I don't want to take them off. I have to walk a lot every day and I am not kidding when I said that any other pair of shoes make my feet sore after a few hours of use, but these shoes do the job to perfection. 
I highly recommend them"
B000ER1CHO:nice_trunks:amber,B000ER1CHO,Harbor Bay&#153; Solid Swim Trunk: Apparel,apparel,,4.0,nice trunks,"February 1, 2007",Amber,"Virginia Beach, VA",They are very nice and comfortable. I just advise ordering a size larger than you are used to
"B000H7AVBY:perfect_match:j._d._barnett_""joeld""",B000H7AVBY,Cubavera Pieced Bedford Cord Camp Shirt: Apparel,apparel,,5.0,Perfect Match,"April 10, 2007","J. D. Barnett ""JoelD""",,"I ordered this shirt hoping it matched 5 others I had bought at a store
for my wedding party. I called the company, they explained the shirt in detail. I ordered it and received it promptly, and it was a perfect match.
Thank Yo"
"B0006JJK9C:sexy_briefs:gds_""patches""",B0006JJK9C,Elle Macpherson Intimates Sheer Ribbons brief: Apparel,apparel,1 of 1,5.0,Sexy Briefs,"March 8, 2006","GdS ""Patches""",Columbus OH USA,"I bought my wife the set and she loves it, everything from Figleaves has beed great"
B000E61FLS:you_don't_have_to_be_skimpy_to_be_hot:danielle_lane,B000E61FLS,Wonder Woman cami & panty set for women: Apparel,apparel,4 of 4,5.0,You Don't have to Be Skimpy to be Hot,"January 14, 2007",Danielle Lane,"Horseshoe, North Carolina","I first saw this WebUndies outfit when my friend Sara brought them to our lingerie party and I have to admit, with all the other hot looking stuff there, I didn't have too much hope for these. Well, was I ever wrong. You don't need to be skimpy and revealing to be attractive to your man. These will do the trick. If your guy hasn't been paying you the kind of attention you've been wanting, get a pair of these, wear them to bed like pjs, climb under the covers, roll over pretend to go to sleep. I'm betting he won't let ya"
B000CNOKFG:good_looking_and_comfortable:sandy_mama,B000CNOKFG,ASICS&#174; Women's GEL-1110&#8482;: Apparel,apparel,3 of 4,5.0,Good Looking and Comfortable,"February 8, 2007",Sandy Mama,"Galveston, TX","I love these running shoes.  They have a great look and they feel great, too. They fit my feet perfectly"
"B000M7YYIU:love_these_shoes!:gift_card_recipient_""swister_2""",B000M7YYIU,SALYA-01 PU MULE: Apparel,apparel,,5.0,Love these shoes!,"February 19, 2007","Gift Card Recipient ""Swister_2""","Arlington, VA USA","I purchasese the red ones, and I love them. They really go well with many different colors. I was really pleasantly surprised"
B00078XJBM:wonderful_socks.__extremely_warm.__:laurie_a._keenan,B00078XJBM,Carhartt A110 Cold Weather Merino Wool Sock: Apparel,apparel,1 of 1,5.0,Wonderful Socks.  Extremely Warm.  ,"January 10, 2007",Laurie A. Keenan,,"The Carhartt A110 Cold Weather Merino Wool Socks were a gift for my son.
He has been very happy with them, keeping him very warm in the cold of Wyoming and Colorado.  I would definitely buy another pair for him and maybe for myself"
B000B7I17G:comfort_and_looking_good:thomas_j._wildoner_jr.,B000B7I17G,Men's Deer StagsÂ® The Times Dress Shoe: Apparel,apparel,,5.0,Comfort and Looking Good,"March 6, 2007",Thomas J. Wildoner Jr.,Pennsylvania,"Just received a pair of these Deer Stags from my father, really, never heard of them before.  They are the most comfortable ""dress"" shoe I have ever worn.  Good for around the office, on the factory floor or in the field.  Slip resistant too"
"B000FT1KDC:new_balance_men's_m587_running_shoe:edward_f._mandril_""witchdoctor_06""",B000FT1KDC,New Balance Men's M587 NV - Series 587 - Color M587NV Navy/Grey: Apparel,apparel,1 of 1,5.0,New Balance Men's M587 Running Shoe,"November 20, 2006","Edward F. Mandril ""Witchdoctor 06""","Taji, Iraq",The New Balance Men's M587 Running Shoe has been an excellent running shoe.  It has a built in rollbar that prevent shin-splints and the shoes are extremely comfortable to run-in.  I have been buying this shoe for over four years and two deployments to Iraq.  I recommend this shoe to any runner that runs 4-5 times a week. 
B000E7ZW6G:love_my_shoes:shirley_j._beckley,B000E7ZW6G,New Balance Women's 575 Velcro: Apparel,apparel,,5.0,love my shoes,"March 28, 2007",Shirley J. Beckley,"DENNISON, OHIO","HAD TO SEND BACK THE FIRST PAIR BECAUSE I NEEDED A BIGGER SIZE. RECEIVED THE SECOND PAIR AND CREDIT FOR THE FIRST PAIR PROMPTLY. THIS PAIR IS JUST RIGHT!!! WILL DEFINATELY
ORDER AGAIN. THANKS"
B000CBXX8I:the_best_slipper_ever!!!:music_queen,B000CBXX8I,Women's Spa Thong by Acorn: Apparel,apparel,,5.0,The best slipper ever!!!,"January 12, 2007",Music Queen,"Easthampton, MA USA","These are the best slippers I have ever owned!!! They cradle your feet in super soft memory foam. When I get home from work everyday, I slide my feet into them and am instantly relaxed. I love these slippers!!! The best ever... after much wear, I will buy another pair!"
"B0001EKNWU:a+_a+_a+:a_reader_""jb44jc""",B0001EKNWU,Reebok Men's Kobo II Sandal: Apparel,apparel,,5.0,A+ A+ A+,"February 12, 2007","A Reader ""jb44jc""",jb44jc,"No Complaints. Everything ran smoothly. I recommend this seller and this product to everyone. They are absolutely great, and they were exactly as described/pictured"
B000E77KBQ:best-made_women's_professional_clothing:charlotte_a._crouch,B000E77KBQ,Jones New York Collection Women's Pyreness Jaquard Cutaway Jacket: Apparel,apparel,2 of 2,5.0,Best-made women's professional clothing,"February 27, 2007",Charlotte A. Crouch,"Seoul, South Korea","This jacket is well-made, stylist and goes with a range of skirts and slacks. Great addition to a professional wardrobe"
"B0002FHGDW:nice_product,_good_quality,_super_service:coffeebean",B0002FHGDW,Authentic Pigment Fleece Crew Neck: Apparel,apparel,,4.0,"Nice product, good quality, super service","January 26, 2007",coffeebean,,These are nice sweatshirts.  Good quality and the prices is half what you might pay for a Champion brand.  It is oversized so order your normal size and don't count on much shrinkage
B0000867DC:best_choice!:psyd_student,B0000867DC,Goddess Cotton Soft Cup Nursing Bra: Apparel,apparel,6 of 6,5.0,Best Choice!,"October 16, 2006",PsyD Student,"Philadelphia, PA","I am technically a 32JJ (per some lingerie store lady), but have worn 34 DD and DDD since high school (I'm 27 now) and have been on the hunt for a good nursing bra (33 weeks pregnant today). I tried the ""Medela Seamless Underwire Full Fit Nursing Bra"" in a 34G and 34H. This one is the most supportive, but is an underwire (which after 8 hours, I can't wait to take off - and I've always been a committed underwire wearer) and the H cup fits, but I'm nervous about if it will fit once my milk REALLy comes in. I also tried the ""Fancee Free Foam Support Soft Cup Nursing Bra,"" which I also got in a 34G and 34H is not the most supportive, but is comfortable (i wear this one to bed, around the house, etc.).

So, regarding the Goddess bra - I just got a 34G and yes, the cups are a little big, which I'm so thankful for because that will certainly allow for some growth and they aren't so big that my breasts look silly through shirts. Not to mention, the cup part that is looser is mostly around the nipple (I've been instructed to begin wearing a nipple shield, so it allows for room for that so-not-inconspicuous item to be). My favorite part is the back portion, which is a stretchy cotton and does not dig into my ribs by the end of the day like the others. It is also pretty supportive, maybe a 9 out of 10 in supportiveness compared to the Medela - but steps above the Fancee Free. I will likely buy one more G and an H in this style - and call it a day on buying nursing bras because I finally found what I'm looking for. I'd recommend buying one that is a cup size below what you normally wear if you're looking to wear it right now and you may have to wear a size up after milk comes in.

This bra really got me excited - enough that after 4 years of ordering from Amazon, this is the first review I was ever compelled to write. Hope you find the same success with this bra, too. Good Luck"
B0000867DC:the_best_nursing_bra_i_have_found_:m._micek,B0000867DC,Goddess Cotton Soft Cup Nursing Bra: Apparel,apparel,6 of 6,5.0,The Best nursing bra I have found ,"September 1, 2004",M. Micek,KS,This bra is the best nursing bra I have found.  It is very supportive and comfortable.  I like that it gives you the same support as an underwire bra but without the hard wire digging into you.  It holds up very well in the wash.  I would definitly recommend this bra to anyone that has a hard time finding bras to fit them. 
"B000HKIUSM:great_to_have:thomas_a._belleman_""lowcarb_man""",B000HKIUSM,4177 Military Belt - Military Color Web/ Uniform Belt: Apparel,apparel,,5.0,Great To Have,"January 4, 2007","Thomas A. Belleman ""LowCarb Man""",USA,This is a great item to have if you are loosing weight.  You can adjust the belt as needed without having to buy new ones
"B000HKIUSM:military_web_belt_with_brass_buckle:poobah_""poobah30""",B000HKIUSM,4177 Military Belt - Military Color Web/ Uniform Belt: Apparel,apparel,,5.0,Military web belt with brass buckle,"January 3, 2007","Poobah ""Poobah30""",North Carolina,"Very pleased with all aspects of this transaction. Price, delivery and quality all excellent. Recommend seller highly"
